S9988,Botanique Shampoo,SHAMPOO,,,TRESEMME,pcs,590,800,1
H SP91021,Tresemme Hair Spray,Hair Spray ,,,TRESEMME,pcs,440,600,1
S91062,Tresemme Shampoo,SHAMPOO,,,TRESEMME,pcs,290,400,2
H SP91071,Tresemme Hair Spray,Hair Spray ,,,TRESEMME,pcs,440,600,2
S91079,Tresemme Shampoo,SHAMPOO,,,TRESEMME,pcs,570,800,2
S91102,Tresemme Shampoo 828ml,SHAMPOO,,,TRESEMME,pcs,570,800,2
c91123,Tresemme Conditioner,Conditionar,,,TRESEMME,pcs,570,800,2
S91124,Botanique shampoo,SHAMPOO,,,TRESEMME,pcs,600,800,2
S91126,Tresemme Shampoo 946ml,SHAMPOO,,,TRESEMME,pcs,780,1050,2
S91129,Tresemme Shampoo 500ml,SHAMPOO,,,TRESEMME,pcs,420,600,2
S14298,Tresemme Shampoo,SHAMPOO,,,TRESEMME,pcs,560,800,1
c91151,Tresemme Conditioner,Conditionar,,,TRESEMME,pcs,570,800,1
c91152,Tresemme Conditioner,Conditionar,,,TRESEMME,pcs,420,600,1
S14311,Tresemme Shampoo,SHAMPOO,,,TRESEMME,pcs,570,800,1
S91179,Keratin Shampoo,SHAMPOO,,,TRESEMME,pcs,560,800,1
S91194,Tresemme Shampoo 828ml,SHAMPOO,,,TRESEMME,pcs,550,800,1
S91196,Botanique shampoo,SHAMPOO,,,TRESEMME,pcs,600,800,1
c112233098,Tresemme Conditioner,Conditionar,,,TRESEMME,pcs,580,800,1
H112233103,Hair Spray,Hair  Care ,,,TRESEMME,pcs,450,600,1
S91277,Tresemme Shampoo,SHAMPOO,,,TRESEMME,pcs,530,800,1
S91279,Tresemme Shampoo,SHAMPOO,,,TRESEMME,pcs,530,800,1
S91286,Tresemme Shampoo,SHAMPOO,,,TRESEMME,pcs,400,600,1
c91288,Tresemme Conditioner,Conditionar,,,TRESEMME,pcs,550,800,1
c91289,Tresemme Conditioner,Conditionar,,,TRESEMME,pcs,420,600,1
S14339,Tresemme Shampoo 828ml,SHAMPOO,,,TRESEMME,pcs,550,800,1
S112233060,Sunsilk Shampoo,SHAMPOO,,,SUNSILK,pcs,400,550,2
c112233071,SUnsilk Conditioner,Conditionar,,,SUNSILK,pcs,300,400,1
S112233088,Sunsilk Shampoo ,SHAMPOO,,,SUNSILK,pcs,550,750,1
SA G S314,sunsilk Shampoo,SHAMPOO,,,SUNSILK,pcs,295,400,1
SA G S343,sunsilk Shampoo 650ml,SHAMPOO,,,SUNSILK,pcs,570,750,1
S14269,sunsilk Shampoo 650ml,SHAMPOO,,,SUNSILK,pcs,550,750,1
S9982,sunsilk Shampoo 450ml,SHAMPOO,,,SUNSILK,pcs,420,550,1
S9985,Sunsilk Shampoo 650ml,SHAMPOO,,,SUNSILK,pcs,530,750,1
c91026,SUnsilk Conditioner,Conditionar,,,SUNSILK,pcs,290,400,1
S91027,sunsilk Shampoo 650ml,SHAMPOO,,,SUNSILK,pcs,540,750,1
c91059,Sunsilk Conditioner,Conditionar,,,SUNSILK,pcs,320,400,2
S91066,Sunsilk Shampoo 900ml,SHAMPOO,,,SUNSILK,pcs,850,1150,2
S91070,Sunsilk Shampoo 650ml,SHAMPOO,,,SUNSILK,pcs,540,750,2
S91082,Sunsilk Shampoo 450ml,SHAMPOO,,,SUNSILK,pcs,420,550,2
PERFUME12299,Sunflowers,PERFUME,,,SUNSILK,pcs,1250,1700,1
c91143,Sunsilk Conditioner 320,Conditionar,,,SUNSILK,320ml,300,400,1
c91153,Sunsilk Conditioner,Conditionar,,,SUNSILK,pcs,450,600,1
S91177,Sunsilk Shampoo 650ml,SHAMPOO,,,SUNSILK,pcs,530,750,1
S91182,Sunsilk Shampoo 650ml,SHAMPOO,,,SUNSILK,pcs,540,750,1
S91185,Sunsilk Shampoo 450ml,SHAMPOO,,,SUNSILK,pcs,420,550,1
S91200,Sunsilk Shampoo 320ml,SHAMPOO,,,SUNSILK,pcs,300,400,1
S91214,Sunsilk Shampoo 160ml,SHAMPOO,,,SUNSILK,pcs,170,220,1
c112233099,Sunsilk Conditioner,Conditionar,,,SUNSILK,pcs,300,400,1
S112233122,Sunsilk Shampoo,SHAMPOO,,,SUNSILK,pcs,300,400,1
S112233125,Sunsilk Shampoo 650ml,SHAMPOO,,,SUNSILK,pcs,540,750,1
S112233129,Sunsilk Shampoo 450ml,SHAMPOO,,,SUNSILK,pcs,420,550,2
S91268,Sunsilk Shampoo 450ml,SHAMPOO,,,SUNSILK,pcs,400,550,1
S91280,Sunsilk Shampoo 650ml,SHAMPOO,,,SUNSILK,pcs,530,750,1
S14337,Sunsilk Shampoo 320ml,SHAMPOO,,,SUNSILK,pcs,280,400,1
S14341,Sunsilk Shampoo 650ml,SHAMPOO,,,SUNSILK,pcs,550,750,1
S G9748,PAlmolive Shower Gel,Shower Gel,,,Palmolive,pcs,450,600,2
sc9760,Palmolive SPA,Scrub,,,Palmolive,pcs,220,280,1
So9784,Palmolive Soap,SOAP,,,Palmolive,pcs,80,110,1
So14194,Palmolive Soap,SOAP,,,Palmolive,pcs,85,110,1
S G9854,Palmolive Showewr Gel,Shower Gel,,,Palmolive,pcs,450,600,1
S G112233057,Shower Gel Palmolive,Shower Gel,,,Palmolive,pcs,450,600,1
BW9958,Palmolive Showewr Gel,Body Wash,,,Palmolive,946ml,450,600,1
S G91068,Palmolive Shower Gel,Shower Gel,,,Palmolive,pcs,450,600,2
So91165,Palmolive Soap,SOAP,,,Palmolive,pcs,80,110,1
S G91189,Palmolive Shower Gel,Shower Gel,,,Palmolive,pcs,440,600,pcs
S G91190,Palmolive Shower Gel,Shower Gel,,,Palmolive,pcs,440,600,1
So91237,Palmolive Soap,SOAP,,,Palmolive,pcs,80,110,2
S G112233128,Palmolive Shower Gel,Shower Gel,,,Palmolive,pcs,450,600,1
CRA G S350,Ponds Cream 286g,CREAM,,,ponds,pcs,650,900,1
F F9997,Ponds facial foam,Face Fome ,,,ponds,pcs,300,400,1
S G       TE003,rainbath,Shower Gel,,,NEUTROGENA ,250ml,580,750,2
FW14224,Face Wash,Face Wash ,,,NEUTROGENA ,150ml,380,550,1
Co14229,Deep Clean,Concealer,,,NEUTROGENA ,200ml,680,900,1
S14230,T gel shampoo,SHAMPOO,,,NEUTROGENA ,135g,600,850,1
FW14231,Oil Free FW,Face Wash ,,,NEUTROGENA ,250ml,790,1100,1
FW14232,Acne Face Wash,Face Wash ,,,NEUTROGENA ,175ml,680,900,1
L9839,Body Lotion,LOTION,,,NEUTROGENA ,pcs,530,700,1
LA G S347,Neutrogena Lotion,LOTION,,,NEUTROGENA ,pcs,450,600,2
B B91040,Neutrogena Bath Gel,Baby Bath,,,NEUTROGENA ,pcs,490,700,1
F14297,Oil Free Acne Wash,FACE ,,,NEUTROGENA ,pcs,800,1150,1
F14301,Sunblock 50+,FACE ,,,NEUTROGENA ,pcs,680,950,1
F14303,Deep Clean,FACE ,,,NEUTROGENA ,pcs,680,900,1
F14309,Neutrogena Acne Wash,FACE ,,,NEUTROGENA ,pcs,680,900,1
FW14314,Neutrogena spf 50+,Face Wash ,,,NEUTROGENA ,pcs,680,950,1
FW14316,Deep Clean Face Wash,Face Wash ,,,NEUTROGENA ,pcs,660,900,1
CR91226,Sunblock 50+,CREAM,,,NEUTROGENA ,pcs,730,950,1
Cl112233120,Deep Clean,Cleanser,,,NEUTROGENA ,pcs,400,550,1
F112233137,Face wash,FACE ,,,NEUTROGENA ,pcs,650,900,1
F112233139,Facial Moisturiser,FACE ,,,NEUTROGENA ,pcs,500,700,1
O112233142,Oil Free,OIL,,,NEUTROGENA ,pcs,500,700,1
sc112233144,Scrub,Scrub,,,NEUTROGENA ,pcs,400,550,1
S9747,Dove Shampoo 700ml,SHAMPOO,,,DOVE,pcs,590,800,1
S G9763,Dove Shower Gel,Shower Gel,,,DOVE,pcs,280,500,1
L9769,Dove Lotion,LOTION,,,DOVE,pcs,270,380,1
B9771,Dove Silk Body Cream,BODY,,,DOVE,pcs,330,500,1
BW9775,Dove Body wash,Body Wash,,,DOVE,pcs,180,250,1
c9788,Dove Conditioner,Conditionar,,,DOVE,pcs,640,900,1
c9802,Dove Conditioner,Conditionar,,,DOVE,pcs,200,280,1
So14192,Dove Soap,SOAP,,,DOVE,pcs,115,150,2
S14211,Dove shampoo,SHAMPOO,,,DOVE,750ml,670,900,1
S14212,Dove Shampoo,SHAMPOO,,,DOVE,700ml,600,850,1
c14214,Dove Conditioner ,Conditionar,,,DOVE,946ml,950,1300,1
c9835,Dove Conditioner,Conditionar,,,DOVE,pcs,320,450,1
S9844,Dove Shampoo,SHAMPOO,,,DOVE,pcs,450,550,1
B L9850,Dove Lotion,BODY LOTION,,,DOVE,pcs,470,650,1
So9864,DOve Men Care Soap,SOAP,,,DOVE,pcs,120,160,2
So9877,DOve Soap,SOAP,,,DOVE,pcs,75,100,1
CR9878,Dove Soap,CREAM,,,DOVE,pcs,130,180,1
CR9881,Dove Cream,CREAM,,,DOVE,pcs,230,320,1
So9887,Dove Soap,SOAP,,,DOVE,pcs,115,150,1
CR9911,Dove Cream 75ml,CREAM,,,DOVE,pcs,135,180,1
CR9914,Dove Cream,CREAM,,,DOVE,pcs,240,320,1
So112233089,Dove Shop,SOAP,,,DOVE,pcs,75,100,1
S G112233090,Dove Shower Gel,Shower Gel,,,DOVE,pcs,290,500,1
L9931,Dove Lotion,LOTION,,,DOVE,pcs,560,700,1
L9938,Dove Lotion,LOTION,,,DOVE,pcs,350,500,1
SA G S316,Dove Shampoo 700ml,SHAMPOO,,,DOVE,pcs,610,850,1
LA G S345,Dove Lotion,LOTION,,,DOVE,pcs,370,500,1
S CA G S355,Dove Body Wash,Shower Cream,,,DOVE,pcs,200,280,1
SoA G S356,Dove M,SOAP,,,DOVE,pcs,60,120,1
HW14246,Dove Hand Wash,Hand Wash,,,DOVE,pcs,280,350,1
LOI137,Lotion,LOTION,,,DOVE,pcs,300,400,1
BW14265,Dove Body Wash,Body Wash,,,DOVE,pcs,310,500,1
S14270,Dove Shampoo ,SHAMPOO,,,DOVE,pcs,730,850,1
S9967,DOve 2in 1,SHAMPOO,,,DOVE,pcs,210,280,1
TP9968,Colgate Tooth Past Harbal,Tooth Paste,,,DOVE,pcs,130,180,1
S G9969,Dove Shower Gel,Shower Gel,,,DOVE,pcs,290,500,1
B L9989,Dove Lotion,BODY LOTION,,,DOVE,pcs,340,450,1
B L9992,Dove Lotion,BODY LOTION,,,DOVE,pcs,270,360,2
So91006,Dove Shop,SOAP,,,DOVE,pcs,110,150,1
So91011,Dove Soap,SOAP,,,DOVE,pcs,78,100,1
HW91016,Dove Hand Wash,Hand Wash,,,DOVE,pcs,230,320,1
S91020,Dove Men Care,SHAMPOO,,,DOVE,pcs,350,500,1
S91061,Dove Shampoo,SHAMPOO,,,DOVE,pcs,440,550,2
c91063,Dove Conditioner,Conditionar,,,DOVE,pcs,580,800,2
S G91065,Dove Shower Gel,Shower Gel,,,DOVE,pcs,280,500,2
BS91118,Dove men Care,BODY SPRAY,,,DOVE,pcs,190,260,2
S14306,Dove Shampoo,SHAMPOO,,,DOVE,pcs,700,850,1
BW14308,Dove bath,Body Wash,,,DOVE,pcs,300,500,1
CR91155,Moisturing Cream,CREAM,,,DOVE,pcs,250,350,1
So91171,Dove Soap,SOAP,,,DOVE,pcs,78,100,1
So91173,Dove Soap,SOAP,,,DOVE,pcs,120,150,1
S14318,Dove Shampoo,SHAMPOO,,,DOVE,pcs,580,800,1
S91187,dove Shampoo,SHAMPOO,,,DOVE,pcs,430,550,1
S91213,Dove Shampoo,SHAMPOO,,,DOVE,pcs,180,250,1
So91238,Dove Soap,SOAP,,,DOVE,pcs,110,150,1
So91240,Dove Soap,SOAP,,,DOVE,pcs,78,100,1
S112233100,Dove Shampoo,SHAMPOO,,,DOVE,pcs,350,500,1
c112233105,Dove Conditioner,Conditionar,,,DOVE,pcs,190,280,1
S112233127,Dove Shampoo,SHAMPOO,,,DOVE,pcs,420,550,1
BW91271,Dove Body Wash,Body Wash,,,DOVE,pcs,440,580,1
c91278,Dove Conditioner,Conditionar,,,DOVE,pcs,280,400,1
c91292,Dove Conditioner,Conditionar,,,DOVE,pcs,200,280,1
LOI411,Dove Lotion,LOTION,,,DOVE,pcs,350,500,1
FW112233143,Dove Face Wash,Face Wash ,,,DOVE,pcs,350,600,1
S14338,Dove Shampoo,SHAMPOO,,,DOVE,pcs,350,500,1
HW14348,Dove Hand Wash,Hand Wash,,,DOVE,pcs,260,380,1
JPD9781,Vasline Jelly,JPD,,,Vaseline,pcs,290,400,1
G9783,Vasline Gelly,Gel ,,,Vaseline,pcs,110,150,2
G9785,Vasline Gelly baby,Gel ,,,Vaseline,pcs,145,220,1
V14184,Vasline Gelly,Vaseline,,,Vaseline,pcs,450,600,1
L14186,Vasline Lotion,LOTION,,,Vaseline,pcs,340,450,1
V14188,Vasline,Vaseline,,,Vaseline,pcs,120,220,1
V14197,Vasline Gelly,Vaseline,,,Vaseline,pcs,260,350,1
V9920,VAsline,Vaseline,,,Vaseline,pcs,110,150,1
V9923,Vasline ,Vaseline,,,Vaseline,pcs,185,250,1
V9939,Vasline Gelly,Vaseline,,,Vaseline,pcs,280,400,1
L9941,VAsline Lotion,LOTION,,,Vaseline,pcs,370,550,1
V9943,Vasline Gelly,Vaseline,,,Vaseline,pcs,260,350,1
V9953,Vasline Gelly,Vaseline,,,Vaseline,pcs,130,220,1
LA G S326,VAsline Lotion,LOTION,,,Vaseline,pcs,630,800,1
L14263,Vasline lotion,LOTION,,,Vaseline,pcs,380,500,2
HT91204,Vasline Hair Tonic,Hair Tonic,,,Vaseline,pcs,290,400,1
HT112233108,hair Tonic,Hair Tonic,,,Vaseline,pcs,160,250,1
PERFUMEA G S433,Green Tea Perfume,PERFUME,,,Vaseline,pcs,1300,1800,1
BBOI358,Coco Butter,BODY BUTTER,,,Vaseline,pcs,650,800,1
V14345,Vasline ,Vaseline,,,Vaseline,pcs,250,350,1
V14349,Vasline ,Vaseline,,,Vaseline,pcs,120,200,1
V14350,Vasline,Vaseline,,,Vaseline,pcs,80,120,1
V9858,Vaseline Jelly ,Vaseline,,,Vaseline,pcs,260,350,1
V9876,Vasline Jelly,Vaseline,,,Vaseline,pcs,130,220,1
L9902,VAsline Lotion,LOTION,,,Vaseline,pcs,580,800,1
L9905,VAsline Lotion,LOTION,,,Vaseline,pcs,240,300,1
PERFUMEhgsdhcsdgug036,Versace Man,PERFUME,,,Vaseline,pcs,3000,4500,1
V112233059,VAsline Lotion,Vaseline,,,Vaseline,pcs,600,800,1
V112233072,Vasline Lotion,Vaseline,,,Vaseline,pcs,410,550,1
V112233075,VAsline Lotion,Vaseline,,,Vaseline,pcs,380,500,1
LA G S338,VAsline Lotion,LOTION,,,Vaseline,pcs,395,550,1
L14244,Vaslin lotion,LOTION,,,Vaseline,pcs,380,500,1
V9984,Vasline Gelly,Vaseline,,,Vaseline,pcs,520,750,1
VAE329,Vasline Gelly,Vaseline,,,Vaseline,pcs,300,400,1
V91014,Vasline Gelly,Vaseline,,,Vaseline,pcs,300,400,1
L91064,Vasline Lotion,LOTION,,,Vaseline,pcs,580,800,2
L91086,Vasline Lotion,LOTION,,,Vaseline,pcs,360,500,2
BS91103,Vasline Body spray,BODY SPRAY,,,Vaseline,pcs,270,400,2
S346546020,6 in 1 shampoo,SHAMPOO,,,FA,pcs,700,950,1
So9949,Fa Soap,SOAP,,,FA,pcs,78,100,1
So9995,Fiama Soap,SOAP,,,FA,pcs,100,130,1
So112233118,Fiama Soap,SOAP,,,FA,pcs,90,130,1
So9782,Dettol Soap,SOAP,,,Dabur,pcs,65,90,1
O91104,Amla Oil,OIL,,,Dabur,pcs,350,500,2
LPBL051,lotion,LOTION,,,ENCHANTEUR,pcs,436,545,1
LPBL054,Lotion,LOTION,,,ENCHANTEUR,pcs,516,645,1
LPBL057,Lotion,LOTION,,,ENCHANTEUR,pcs,268,335,1
BSPBL058,Body Mist,BODY SPRAY,,,ENCHANTEUR,pcs,188,235,1
RoPBL060,Rolon,Rolon,,,ENCHANTEUR,pcs,128,160,1
LPBL069,Gorgeous lotion,LOTION,,,ENCHANTEUR,pcs,268,335,1
LPBL071,Romantic lotion,LOTION,,,ENCHANTEUR,pcs,268,335,1
LPBL073,Charming lotion,LOTION,,,ENCHANTEUR,pcs,268,335,1
LPBL075,Alluring Lotion,LOTION,,,ENCHANTEUR,pcs,268,335,1
LPBL081,Charming Lotion,LOTION,,,ENCHANTEUR,pcs,436,545,1
LPBL084,Body Lotion,LOTION,,,ENCHANTEUR,pcs,516,645,1
BSPBL086,Deo Spray,BODY SPRAY,,,ENCHANTEUR,pcs,188,235,1
RoPBL087,Rolon,Rolon,,,ENCHANTEUR,pcs,128,160,1
LPBL090,Lotion,LOTION,,,ENCHANTEUR,pcs,268,335,1
PPBL102,Powder,POWDER,,,ENCHANTEUR,125g,116,145,1
RoPBL103,Rollon,Rolon,,,ENCHANTEUR,40ml,128,160,1
PPBL104,Powder,POWDER,,,ENCHANTEUR,250g,224,280,1
P91259,Enchanteur Powder,POWDER,,,ENCHANTEUR,pcs,220,280,1
PPBL113,Enchanteur Powder,POWDER,,,ENCHANTEUR,pcs,116,145,1
PERFUME12309,5th Avenue,PERFUME,,,Elizabeth Arden,pcs,1800,2500,1
PERFUMEOI350,Elizabeth arden,PERFUME,,,Elizabeth Arden,pcs,1300,1800,1
PERFUMEA G S441,5th avenue,PERFUME,,,Elizabeth Arden,pcs,1900,2600,1
PERFUMEA G S444,5th Avenue,PERFUME,,,Elizabeth Arden,pcs,2100,2800,1
PERFUME325864079,Sunflowers EDT,PERFUME,,,Elizabeth Arden,100ml,1200,1800,1
PERFUME325864083,Green Tea,PERFUME,,,Elizabeth Arden,100ml,1200,1600,1
PERFUME325864085,Red door ,PERFUME,,,Elizabeth Arden,100ml,2400,3500,1
So91168,Zest Soap,SOAP,,,Zest,pcs,80,110,1
BS12177,Clinique Happy Men,BODY SPRAY,,,Clinique Happy ,pcs,600,1000,2
PERFUME12232,Clinique Happy Man,PERFUME,,,Clinique Happy ,pcs,600,1000,1
BSA G S276,Clinique Happy Men,BODY SPRAY,,,Clinique Happy ,pcs,650,1000,1
PERFUMEA G S413,Clinique Happy Men,PERFUME,,,Clinique Happy ,pcs,3200,4200,1
BS91113,Clinique Happy Body Spray,BODY SPRAY,,,Clinique Happy ,pcs,650,950,2
PERFUME12252,Clinique Happy,PERFUME,,,Clinique Happy ,pcs,3650,5000,1
BS12277,Clinik Body Spray,BODY SPRAY,,,Clinique Happy ,pcs,600,950,1
PERFUMED T I172,Clinique Happy,PERFUME,,,Clinique Happy ,pcs,600,950,1
PERFUMED T I178,Clinique Happy,PERFUME,,,Clinique Happy ,pcs,2800,4000,1
BSOI347,Clinique Happy,BODY SPRAY,,,Clinique Happy ,pcs,650,950,1
BSA G S432,Clinique Happy Body Spray,BODY SPRAY,,,Clinique Happy ,pcs,650,950,1
PERFUME12260,Calvin klein,PERFUME,,,CalvinKlein,pcs,2100,3000,1
PERFUME12266,Calvin klein,PERFUME,,,CalvinKlein,pcs,3150,4400,1
PERFUME12321,Eternity Now,PERFUME,,,CalvinKlein,100ml,3100,4500,1
PERFUME325864031,DArk Blue Man,PERFUME,,,HuGO BOSS,pcs,2100,3000,1
PERFUME12195,X hugo Y,PERFUME,,,HuGO BOSS,pcs,2300,3200,1
PERFUME12197,Hugo Durk Blue,PERFUME,,,HuGO BOSS,pcs,2000,3000,1
PERFUME12205,Hugo Element,PERFUME,,,HuGO BOSS,pcs,2800,4000,1
BS12208,Hugo boss Body spray,BODY SPRAY,,,HuGO BOSS,pcs,800,1400,1
PERFUME12211,Hugo Boss Man,PERFUME,,,HuGO BOSS,pcs,3000,4200,1
PERFUME12212,Hugo Boss Just Different,PERFUME,,,HuGO BOSS,pcs,3000,4200,1
PERFUME12213,X Hugo X,PERFUME,,,HuGO BOSS,pcs,2300,3000,1
PERFUME12214,Hugo Just Different,PERFUME,,,HuGO BOSS,pcs,2300,3200,1
PERFUME12218,Boss Number One,PERFUME,,,HuGO BOSS,pcs,2600,3800,1
PERFUME12226,Boss orange MAN,PERFUME,,,HuGO BOSS,pcs,2800,4000,1
PERFUME12227,Hugo Boss Woman Extreme,PERFUME,,,HuGO BOSS,pcs,3200,4500,1
PERFUME12229,Boss Number one,PERFUME,,,HuGO BOSS,pcs,2600,3500,1
PERFUME35286037,Hugo Boss,PERFUME,,,HuGO BOSS,pcs,2800,4000,1
PERFUME35286040,Hugo Boss,PERFUME,,,HuGO BOSS,pcs,3000,4200,1
PERFUME12323,Hugo Boss,PERFUME,,,HuGO BOSS,125ml,3200,4500,1
PERFUME12325,Hugo Just Differnt,PERFUME,,,HuGO BOSS,125ml,3200,4500,1
PERFUME35286060,Mont Blnc,PERFUME,,,Mont Blanc,pcs,2800,4000,2
PERFUME12250,Mont Blanc,PERFUME,,,Mont Blanc,pcs,2950,4000,1
PERFUME12303,Mont Blanc,PERFUME,,,Mont Blanc,pcs,2850,4000,1
PERFUMEhgsdhcsdgug080,Mont Blanc,PERFUME,,,Mont Blanc,100ml,2600,3800,1
PERFUMEhgsdhcsdgug082,Mont Blanc,PERFUME,,,Mont Blanc,pcs,2200,3000,1
SETA G S450,Mont Blanc Set,SET,,,Mont Blanc,pcs,4700,6500,1
PERFUMEA G S302,Blue De Chanel,PERFUME,,,CHANEL,pcs,9500,12000,1
PERFUMEA G S303,BLeu De Chanel,PERFUME,,,CHANEL,pcs,11500,14000,1
PERFUMEA G S304,Coco Chanel,PERFUME,,,CHANEL,pcs,10500,13000,1
PERFUMEhgsdhcsdgug022,COCO Chanel ,PERFUME,,,CHANEL,pcs,9000,13000,1
PERFUMEhgsdhcsdgug026,Chance Chanel,PERFUME,,,CHANEL,pcs,7000,11500,1
PERFUMEhgsdhcsdgug029,Allure Chanel,PERFUME,,,CHANEL,pcs,7000,12000,1
PERFUMEhgsdhcsdgug031,Allure Homme ,PERFUME,,,CHANEL,pcs,6500,9500,1
PERFUMEhgsdhcsdgug035,allure Sport Chanel,PERFUME,,,CHANEL,pcs,6800,10000,1
PERFUMEhgsdhcsdgug041,allure Sport Chanel,PERFUME,,,CHANEL,pcs,6800,10000,1
PERFUMEhgsdhcsdgug049,Blue Chanel,PERFUME,,,CHANEL,pcs,8000,10000,2
PERFUME12283,Chanel,PERFUME,,,CHANEL,pcs,10500,14000,1
PERFUME12287,Chnal,PERFUME,,,CHANEL,pcs,5200,7000,1
PERFUME12289,Allure Chanel,PERFUME,,,CHANEL,pcs,10000,13500,1
EAUhgsdhcsdgug052,Allure Chanel,EAU,,,CHANEL,100ml,7000,10000,1
EAUhgsdhcsdgug054,Coco Chanel,EAU,,,CHANEL,100ml,9200,13000,1
PERFUMEhgsdhcsdgug067,Blue Chanel,PERFUME,,,CHANEL,150ml,10000,13500,1
PERFUMEhgsdhcsdgug071,Blue Chanel,PERFUME,,,CHANEL,pcs,4000,5500,1
PERFUMEhgsdhcsdgug076,Allure Chanel,PERFUME,,,CHANEL,100ml,6500,9000,1
PERFUMEhgsdhcsdgug078,Allure Homme,PERFUME,,,CHANEL,100ml,6300,9500,1
PERFUMEhgsdhcsdgug081,Blue De Chanel,PERFUME,,,CHANEL,100ml,7800,10000,1
A FRMI005,Aroma Queen,Air Freshener ,,,aramis,pcs,230,330,1
PERFUME12196,armis,PERFUME,,,aramis,pcs,1800,2600,1
PERFUME12202,Armani Code,PERFUME,,,aramis,pcs,4500,6300,2
PERFUME35286067,Aramis,PERFUME,,,aramis,pcs,1800,2800,1
PERFUME35286069,Devin,PERFUME,,,aramis,pcs,1800,2600,1
PERFUME35286070,Aramis Black,PERFUME,,,aramis,pcs,2000,3000,1
O112233109,Spanish Oil,OIL,,,aramis,pcs,200,280,1
PERFUME12186,DUnhill Desire,PERFUME,,,Dunhill,pcs,3000,4200,1
PERFUME12198,Desire Black,PERFUME,,,Dunhill,pcs,750,1200,1
PERFUME12207,Dunhill Desire,PERFUME,,,Dunhill,pcs,2100,3000,1
PERFUMEA G S292,Dunhill Desire,PERFUME,,,Dunhill,pcs,2300,3000,1
BSA G S297,dunhill desier Blue,BODY SPRAY,,,Dunhill,pcs,850,1200,1
PERFUMEA G S300,dunhill Blue,PERFUME,,,Dunhill,pcs,2300,3000,1
PERFUME35286024,Dunhill ,PERFUME,,,Dunhill,pcs,2100,3000,1
PERFUME35286039,Dunhill,PERFUME,,,Dunhill,pcs,2100,3000,2
PERFUME35286041,Dunhill,PERFUME,,,Dunhill,pcs,3400,4500,2
PERFUME35286047,Dunhill,PERFUME,,,Dunhill,pcs,3300,4500,1
PERFUME35286051,Dunhill,PERFUME,,,Dunhill,pcs,3000,4200,1
SET35286084,SET,SET,,,Dunhill,pcs,3800,5000,1
PERFUME12245,Dunhill ,PERFUME,,,Dunhill,pcs,3400,4700,1
PERFUMED T I167,Dunhill ,PERFUME,,,Dunhill,pcs,2200,3000,1
PERFUMEhgsdhcsdgug086,Custom,PERFUME,,,Dunhill,pcs,2300,3500,1
BSA G S438,Dunhill body spray,BODY SPRAY,,,Dunhill,198g,850,1200,1
PERFUMEA G S443,Dunhill,PERFUME,,,Dunhill,pcs,2500,3500,1
SETA G S451,Dunhill Set,SET,,,Dunhill,pcs,5100,7000,1
PERFUME12324,Dunhill Desire,PERFUME,,,Dunhill,150ml,3100,4500,1
BS12179,Dunhill Body Spray,BODY SPRAY,,,Dunhill,pcs,750,1200,1
BS35286033,Dunhill,BODY SPRAY,,,Dunhill,pcs,750,1200,1
PERFUMEhgsdhcsdgug042,Dunhill ,PERFUME,,,Dunhill,pcs,2700,4500,2
PERFUME12244,Dunhill Fresh,PERFUME,,,Dunhill,pcs,2100,3000,1
PERFUME12261,Dunhill Icon,PERFUME,,,Dunhill,pcs,3300,4500,1
PERFUME12262,Dunhill Edition,PERFUME,,,Dunhill,pcs,2000,2800,1
PERFUME12268,Dunhill,PERFUME,,,Dunhill,pcs,2300,3200,1
PERFUME12272,Dunhill ,PERFUME,,,Dunhill,pcs,3000,4200,1
BS12274,Dunhill  Body Spray,BODY SPRAY,,,Dunhill,pcs,750,1200,2
PERFUMEhgsdhcsdgug069,Dunhill london,PERFUME,,,Dunhill,pcs,2500,3500,1
PERFUME12318,Dunhill Desire,PERFUME,,,Dunhill,100ml,2300,3200,1
PERFUME325864035,Tommy,PERFUME,,,TOMMY ,pcs,1900,3000,1
PERFUME12184,Tommy ,PERFUME,,,TOMMY ,pcs,1900,3000,2
PERFUME12194,Tommy Girl,PERFUME,,,TOMMY ,pcs,2000,3000,1
PERFUME12230,Tommy Girl,PERFUME,,,TOMMY ,pcs,2000,3000,1
PERFUMEhgsdhcsdgug032,Tom FOrd Noir,PERFUME,,,TOMMY ,pcs,6000,9500,1
PERFUMEhgsdhcsdgug039,Tom Ford,PERFUME,,,TOMMY ,pcs,6000,9500,1
PERFUME35286048,Tommy,PERFUME,,,TOMMY ,pcs,1950,3000,1
PERFUME35286050,Tommy Girl,PERFUME,,,TOMMY ,pcs,2000,3000,1
PERFUMEA G S383,Tommy Girl,PERFUME,,,TOMMY ,pcs,2200,3000,1
PERFUMEA G S387,Tommy Girl,PERFUME,,,TOMMY ,pcs,2300,3200,1
PERFUMED T I162,Tommy Girl,PERFUME,,,TOMMY ,pcs,2100,3000,1
PERFUMEA G S439,Tommy ,PERFUME,,,TOMMY ,pcs,2300,3200,1
BSA G S278,Harvard Body Spray,BODY SPRAY,,,Harmes,pcs,550,700,1
So9871,Harmony Soap,SOAP,,,Harmes,pcs,28,50,1
PERFUMEhgsdhcsdgug002,Thrre Dhermes,PERFUME,,,Harmes,pcs,4100,6500,1
